popularity_name,tune_id,popularity_tunebooks,tunes_setting_id,tunes_name,tunes_type,tunes_meter,tunes_mode,tunes_abc,tunes_date,tunes_username,recordings_id,recordings_artist,recordings_recording,recordings_track,recordings_number,recordings_tune,aliases_name,aliases_alias
30th Anniversary,6308,23.0,6308,30th Anniversary,slip jig,9/8,Gmajor,"|G3 B/c/dg edB|A2A AB/c/d edB|G3 B/c/dg edB|1 A2B BAF G2D:|2 A2B BAF G2F||
E3 GBe gfe|~f3 Be/f/g agf|gfe c'ba gfe|1 ^d2f BcA BAF:|2 ^d2f Bcd e2f||
~g3 dB/c/d bag|e2c' c'ba fga|g2d B/c/dg bag|1 f2d def g3:|2 f2d def gdB||",2006-11-01 02:13:00,gian marco,5081.0,Burning Bridget Cleary,Pressed for Time,7.0,3.0,30th Anniversary,30th Anniversary,['30th Anniversary Slip']
30th Anniversary,6308,23.0,6308,30th Anniversary,slip jig,9/8,Gmajor,"|G3 B/c/dg edB|A2A AB/c/d edB|G3 B/c/dg edB|1 A2B BAF G2D:|2 A2B BAF G2F||
E3 GBe gfe|~f3 Be/f/g agf|gfe c'ba gfe|1 ^d2f BcA BAF:|2 ^d2f Bcd e2f||
~g3 dB/c/d bag|e2c' c'ba fga|g2d B/c/dg bag|1 f2d def g3:|2 f2d def gdB||",2006-11-01 02:13:00,gian marco,791.0,Niall Vallely,Beyond Words,11.0,1.0,30th Anniversary Slip,30th Anniversary,['30th Anniversary Slip']
30th Anniversary,6308,23.0,6308,30th Anniversary,slip jig,9/8,Gmajor,"|G3 B/c/dg edB|A2A AB/c/d edB|G3 B/c/dg edB|1 A2B BAF G2D:|2 A2B BAF G2F||
E3 GBe gfe|~f3 Be/f/g agf|gfe c'ba gfe|1 ^d2f BcA BAF:|2 ^d2f Bcd e2f||
~g3 dB/c/d bag|e2c' c'ba fga|g2d B/c/dg bag|1 f2d def g3:|2 f2d def gdB||",2006-11-01 02:13:00,gian marco,4860.0,Sean O'Brien,Feis Music 2: Stepping Up,8.0,1.0,30th Anniversary Slip,30th Anniversary,['30th Anniversary Slip']
30th Anniversary,6308,23.0,18076,30th Anniversary,slip jig,9/8,Fmajor,"F3 A/B/cf dcA|G2G GA/B/c dcA|F3 A/B/cf dcA|1 G2A AGE F2C:|2 G2A AGE F2E||
D3 FAd fed|~e3 Ad/e/f gfe|fed bag fed|1 ^c2e ABG AGE:|2 ^c2e ABc d2e||
~f3 cA/B/c agf|d2b bag efg|f2c A/B/cf agf|1 e2c cde f3:|2 e2c cde fcA||",2006-11-01 02:33:32,gian marco,5081.0,Burning Bridget Cleary,Pressed for Time,7.0,3.0,30th Anniversary,30th Anniversary,['30th Anniversary Slip']
30th Anniversary,6308,23.0,18076,30th Anniversary,slip jig,9/8,Fmajor,"F3 A/B/cf dcA|G2G GA/B/c dcA|F3 A/B/cf dcA|1 G2A AGE F2C:|2 G2A AGE F2E||
D3 FAd fed|~e3 Ad/e/f gfe|fed bag fed|1 ^c2e ABG AGE:|2 ^c2e ABc d2e||
~f3 cA/B/c agf|d2b bag efg|f2c A/B/cf agf|1 e2c cde f3:|2 e2c cde fcA||",2006-11-01 02:33:32,gian marco,791.0,Niall Vallely,Beyond Words,11.0,1.0,30th Anniversary Slip,30th Anniversary,['30th Anniversary Slip']
30th Anniversary,6308,23.0,18076,30th Anniversary,slip jig,9/8,Fmajor,"F3 A/B/cf dcA|G2G GA/B/c dcA|F3 A/B/cf dcA|1 G2A AGE F2C:|2 G2A AGE F2E||
D3 FAd fed|~e3 Ad/e/f gfe|fed bag fed|1 ^c2e ABG AGE:|2 ^c2e ABc d2e||
~f3 cA/B/c agf|d2b bag efg|f2c A/B/cf agf|1 e2c cde f3:|2 e2c cde fcA||",2006-11-01 02:33:32,gian marco,4860.0,Sean O'Brien,Feis Music 2: Stepping Up,8.0,1.0,30th Anniversary Slip,30th Anniversary,['30th Anniversary Slip']
,22445,,45302,"37,000 Feet",reel,4/4,Amajor,"|:A2.e2 z2.c2|z2.e2 z2.c2|BcBA F2 Bc|BAFE FGAB|
A2.e2 z2.c2|z2.e2 z2.c2|ABcd e2 f2|1 ecBc A2 (3AAA:|2 ecBc A2 (3AAA||
|:A2.a2 z2.f2|z2.e2 z2.c2|BcBA F2Bc|BAFE FGAB|
A2.a2 z2.f2|z2.e2 z2.c2|ABcd e2f2|1 ecBc A2(3AAA:|2 ecBc A4||",2022-11-08 14:12:41,pbsinclair42,,,,,,,"37,000 Feet",['37000 Ft']
,20895,,41564,"3rd Beekeeper, The",three-two,3/2,Gdorian,"G2g2 g4 f4|e3d c2de fefe|G2g2 g4 f4|e3d c2de dcBA|
G2g2 g4 f4|e3d c2de fefe|G2g2 g4f4|e3d c2de d4||
e3d c2d2 B3A|BAG2 G2AB cBcd|e3d c2d2 B3A|BAG2 GABA G2 G2|
e3d c2d2 B3A|BAG2 G2AB cBcd|e3d c2d2 B3A|BAG2 GABA G2 G2||",2021-07-06 11:40:24,gunainm,2733.0,Spiers And Boden,Tunes,3.0,2.0,"3rd Beekeeper, The",,
,22795,,46239,4 For $4,reel,4/4,Fmajor,"ag|fc~c2 c2Ac|dcAd c2 (3ABc|dF~F2 cF~F2|BAGF GAag|
fc~c2 c2Ac|dfdc A2 (3ABc|df~f2 gfdc|AFGA F2:|
|:(3ABc|d4 c2Ad|cAGF D2FD|CFAF cFAF|BcAF G2 (3ABc|
[1 dFFd c2Ac|dgfd c2fg|afga fdcA|BcAG F2:|
[2 dFFd c2Ac|dgfd c2 (3fga|abaf gafd|cAGA F2||",2023-02-21 17:35:59,pbsinclair42,,,,,,,,
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,4477.0,Boys Of The Lough,Midwinter Live,14.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,4276.0,Cherish The Ladies,On Christmas Night,9.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,4804.0,Frankie Gavin with The Carl Hession Orchestra,Shamrocks & Holly : An Irish Christmas Celebration,3.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,7712.0,Govannen,Celtic Christmas,10.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,1944.0,J.J. Sheridan,An Irish Piano Christmas,12.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,6762.0,Loretto Reid and Brian Taheny,Celtic Christmas,8.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,2399,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z6|z6|z6|z6|",2004-01-16 14:11:32,Someone at The Session,6841.0,Strings & Things,Turbulence,9.0,1.0,Blank,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,4477.0,Boys Of The Lough,Midwinter Live,14.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,4276.0,Cherish The Ladies,On Christmas Night,9.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,4804.0,Frankie Gavin with The Carl Hession Orchestra,Shamrocks & Holly : An Irish Christmas Celebration,3.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,7712.0,Govannen,Celtic Christmas,10.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,1944.0,J.J. Sheridan,An Irish Piano Christmas,12.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,6762.0,Loretto Reid and Brian Taheny,Celtic Christmas,8.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,15743,4 Minutes 33 Seconds,mazurka,3/4,Gdorian,"|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
|:z4 z4|z4 z4|z4 z4|z4 z4|
z4 z4|z4 z4|z4 z4|z4 z4:|
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||
z|z3 z3|z3 z3|z3 z3|z3 z3|
z3 z3|z3 z3|z3 z3|1 z3 z2:|2 z3 z2||",2012-06-18 20:37:39,Dr. Tøm,6841.0,Strings & Things,Turbulence,9.0,1.0,Blank,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,4477.0,Boys Of The Lough,Midwinter Live,14.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,4276.0,Cherish The Ladies,On Christmas Night,9.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,4804.0,Frankie Gavin with The Carl Hession Orchestra,Shamrocks & Holly : An Irish Christmas Celebration,3.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,7712.0,Govannen,Celtic Christmas,10.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,1944.0,J.J. Sheridan,An Irish Piano Christmas,12.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,6762.0,Loretto Reid and Brian Taheny,Celtic Christmas,8.0,1.0,Silent Night,4 Minutes 33 Seconds,"[""4'33""]"
4 Minutes 33 Seconds,2399,72.0,39267,4 Minutes 33 Seconds,mazurka,3/4,Edorian,"|z6|z6|z6|z6|z5 z|z6|
z6|z6|z6|z4 zz|z6|z6|
z6|zzzzzz|z6|z6|z4 z2|z6|
z6|z6|z6|z6|z6|z6|
z6|z6|z3 z3|z6|z6|z6|
|:z6|z6|z6|z6|z3 z3|z6|
z6|z6|z6|z6|z6|z3 z3:|",2020-10-14 18:49:53,Anonymous_Piper,6841.0,Strings & Things,Turbulence,9.0,1.0,Blank,4 Minutes 33 Seconds,"[""4'33""]"
,19322,,38036,40 Vloaz 'zo,barndance,4/4,Aminor,"|:""Am""A>B cd ed {d}e2|{B}""F""cA AB/c/ ""G""dd ee|
""Fm7""A>B cd ed {d}e2|1 ""Dm7""{B}cc AA ""Em7""GG AA:|2 ""F""{B}cA {AB}A2 ""G""GG A2||
|:""C""e2 gg ed {cd}c2|""G""dd aa {ga}g2 e2|
""Am""{ed}e2 gg ed c2|""Em7""dd ed cB A2:|",2020-06-02 15:09:25,Damien Rogeau,3132.0,Alan Stivell,À L'Olympia,11.0,1.0,Kost Ar C'hoad,40 Vloaz 'zo,"[""Kost Ar C'hoad""]"
40 Year,10038,69.0,10038,40 Year,waltz,3/4,Eminor,"E2F2GD|A2B2dG|e4- ec|g2e2- (3edB|d2B2BG|d2c2B2|
A2B2eg|d2A2AG|AG E3E|A2B3E|A2B3G|
d2B2A2|G3A ED|G2A2B2|A6-|1 A3F GF:|2 d2e2ge||
a4ab|a2g2e2|g3e ga|g2e2cB|cBg3B|BAf2ad-|
d4dB|deg2ea-|a4ab|a2g2b2|ge- e4|e2d2cB|
cB- B2 (3BAG|d2c2B2|BA- A4|c2B2G2|E6-|E6||",2009-11-20 06:46:37,jdicarlo,3659.0,Brian Finnegan,The Ravishing Genius Of Bones,9.0,1.0,"40 Year, The",40 Year,"['40 Year, The', 'Forty Year']"
40 Year,10038,69.0,10038,40 Year,waltz,3/4,Eminor,"E2F2GD|A2B2dG|e4- ec|g2e2- (3edB|d2B2BG|d2c2B2|
A2B2eg|d2A2AG|AG E3E|A2B3E|A2B3G|
d2B2A2|G3A ED|G2A2B2|A6-|1 A3F GF:|2 d2e2ge||
a4ab|a2g2e2|g3e ga|g2e2cB|cBg3B|BAf2ad-|
d4dB|deg2ea-|a4ab|a2g2b2|ge- e4|e2d2cB|
cB- B2 (3BAG|d2c2B2|BA- A4|c2B2G2|E6-|E6||",2009-11-20 06:46:37,jdicarlo,3372.0,The Armagh Pipers Club,40th Anniversary Album,21.0,1.0,40 Year,40 Year,"['40 Year, The', 'Forty Year']"
40 Year,10038,69.0,10126,40 Year,waltz,3/4,Eminor,"|:E2 F2 GD|A2 B2 d2|e4 ec|g2 e2 (3edB|
d2 B2 G2|dd B2 A2|A2 B2 e2|d2 A2 AG|
AG E3 E|A2 B2 BE|A2 B3 G|dd B2 A2|
G3 A ED|G2 A2 B2|1 A6-|A3 FG F:|2 A6|d2 e2 ge||
a4 ab|a2 g2 B2|g3 e ga|g2 e2 cB|
cB g3 B|BA f2 ad-|d4 dB|de g2 ea-|
a4 ab|a2 g2 b2|{g}e6|e2 d2 cB|
cB- B2 BG|d2 c2 B2|BA- A4|c2 B2 G2||",2009-12-19 12:44:16,Joseph Chordmichael,3659.0,Brian Finnegan,The Ravishing Genius Of Bones,9.0,1.0,"40 Year, The",40 Year,"['40 Year, The', 'Forty Year']"
40 Year,10038,69.0,10126,40 Year,waltz,3/4,Eminor,"|:E2 F2 GD|A2 B2 d2|e4 ec|g2 e2 (3edB|
d2 B2 G2|dd B2 A2|A2 B2 e2|d2 A2 AG|
AG E3 E|A2 B2 BE|A2 B3 G|dd B2 A2|
G3 A ED|G2 A2 B2|1 A6-|A3 FG F:|2 A6|d2 e2 ge||
a4 ab|a2 g2 B2|g3 e ga|g2 e2 cB|
cB g3 B|BA f2 ad-|d4 dB|de g2 ea-|
a4 ab|a2 g2 b2|{g}e6|e2 d2 cB|
cB- B2 BG|d2 c2 B2|BA- A4|c2 B2 G2||",2009-12-19 12:44:16,Joseph Chordmichael,3372.0,The Armagh Pipers Club,40th Anniversary Album,21.0,1.0,40 Year,40 Year,"['40 Year, The', 'Forty Year']"
42 Beech Avenue,13477,32.0,23790,42 Beech Avenue,reel,4/4,Gmajor,"|:Gzdz dBd2|ezde egg/g/g|Gzd2 cBG2|EAAA FDB,A,|
G,Gdz dBd2|ezde egab|d2cB cBG2|EAAA GFGA:|
|:ezdB deG2-|GDEG AGAB|ezdB deG2-|Ggge edd/d/B|
ezdB deG2-|GDEG AGAB|zDEG AGAB|1 Gggd egab:|2 Ggge edBA||",2014-03-13 14:02:45,bdh,6093.0,Còig,Rove,8.0,2.0,42 Beech Ave,42 Beech Avenue,['42 Beech Ave']
42 Beech Avenue,13477,32.0,23790,42 Beech Avenue,reel,4/4,Gmajor,"|:Gzdz dBd2|ezde egg/g/g|Gzd2 cBG2|EAAA FDB,A,|
G,Gdz dBd2|ezde egab|d2cB cBG2|EAAA GFGA:|
|:ezdB deG2-|GDEG AGAB|ezdB deG2-|Ggge edd/d/B|
ezdB deG2-|GDEG AGAB|zDEG AGAB|1 Gggd egab:|2 Ggge edBA||",2014-03-13 14:02:45,bdh,4583.0,Mike Vass,String Theory,1.0,1.0,42 Beech Avenue,42 Beech Avenue,['42 Beech Ave']
42 Beech Avenue,13477,32.0,40172,42 Beech Avenue,reel,4/4,Fmajor,"F2c2 cAc2|d2cd dff/f/f|Fzc2 BAF2|DGG/G/G FEFG|
F2c2 cAc2|d2cd dfga|c2BA BAF2|DGG/G/G FEFG|
F2c2 cAc2|d2cd dff/f/f|Fzc2 BAF2|D~G3 EcB/A/G|
F2c2 cAc2|d2cd dfga|c2BA BAF2|DGG/G/G FEFG|
|:d2 cA cdF2-|FCDF GFGA|d2cA cdF2-|Fffd dccA|
d2 cA cdF2-|FCDF GFGA|zCDF GFGA|Affc dfga:|",2021-01-12 13:06:35,Juan Almaraz,6093.0,Còig,Rove,8.0,2.0,42 Beech Ave,42 Beech Avenue,['42 Beech Ave']
42 Beech Avenue,13477,32.0,40172,42 Beech Avenue,reel,4/4,Fmajor,"F2c2 cAc2|d2cd dff/f/f|Fzc2 BAF2|DGG/G/G FEFG|
F2c2 cAc2|d2cd dfga|c2BA BAF2|DGG/G/G FEFG|
F2c2 cAc2|d2cd dff/f/f|Fzc2 BAF2|D~G3 EcB/A/G|
F2c2 cAc2|d2cd dfga|c2BA BAF2|DGG/G/G FEFG|
|:d2 cA cdF2-|FCDF GFGA|d2cA cdF2-|Fffd dccA|
d2 cA cdF2-|FCDF GFGA|zCDF GFGA|Affc dfga:|",2021-01-12 13:06:35,Juan Almaraz,4583.0,Mike Vass,String Theory,1.0,1.0,42 Beech Avenue,42 Beech Avenue,['42 Beech Ave']
42 Beech Avenue,13477,32.0,40173,42 Beech Avenue,reel,4/4,Gmajor,"G2d2 dBd2|e2de egg/g/g|Gzd2 cBG2|EAA/A/A GFGA|
G2d2 dBd2|e2de egab|d2cB cBG2|EAA/A/A GFGA|
G2d2 dBd2|e2de egg/g/g|Gzd2 cBG2|E~A3 Fdc/B/A|
G2d2 dBd2|e2de egab|d2cB cBG2|EAA/A/A GFGA|
|:e2 dB deG2-|GDEG AGAB|e2dB deG2-|Ggge eddB|
e2 dB deG2-|GDEG AGAB|zDEG AGAB|Bggd egab:|",2021-01-12 13:22:59,Juan Almaraz,6093.0,Còig,Rove,8.0,2.0,42 Beech Ave,42 Beech Avenue,['42 Beech Ave']
42 Beech Avenue,13477,32.0,40173,42 Beech Avenue,reel,4/4,Gmajor,"G2d2 dBd2|e2de egg/g/g|Gzd2 cBG2|EAA/A/A GFGA|
G2d2 dBd2|e2de egab|d2cB cBG2|EAA/A/A GFGA|
G2d2 dBd2|e2de egg/g/g|Gzd2 cBG2|E~A3 Fdc/B/A|
G2d2 dBd2|e2de egab|d2cB cBG2|EAA/A/A GFGA|
|:e2 dB deG2-|GDEG AGAB|e2dB deG2-|Ggge eddB|
e2 dB deG2-|GDEG AGAB|zDEG AGAB|Bggd egab:|",2021-01-12 13:22:59,Juan Almaraz,4583.0,Mike Vass,String Theory,1.0,1.0,42 Beech Avenue,42 Beech Avenue,['42 Beech Ave']
,15410,,28816,42nd Highlanders Farewell,reel,4/4,Bminor,"fe|d z B2 B3 c|d z B2 B3 c|d2 cB edcB|A4 A2 Bc|
d z B2 B3 c|d z B2 B3 c|d3 e f z d z|B4 B2 c2|
d3 e f3 e|f3 e d2 e2|f2 ed edcB|A4 A2 c2|
B3 c d2 e2|f3 e d z c z|a3 f e2 dc|B4 f2 fe||",2016-05-23 19:09:21,Mr G. Cunningham,412.0,Johnny Cunningham,Fair Warning,1.0,2.0,42nd Highlanders Farewell,,
,15410,,28873,42nd Highlanders Farewell,reel,4/4,Bminor,"M:2/4
f/e/|dBB>c|dBB>c|dc/B/ e/d/c/B/|A2 AB/c/|dBB>c|dBBc|
d>efd|B2 Bc|d>efe|f>ede|fe/d/ e/d/c/B/|A2 Ac|
B>cde|1 f>edc|a>f ed/c/|B2 f:|2 fdef|d>BcA|B2 B||
c|dBB>c|dBBf|dB e/d/c/B/|A2 AB/c/|dBB>c|
dB Bf/e/|a>fac|B2 B>c|d>efa|f>ede|
f>edB|A2 Ad/c/|B>cde|f>edc|a>f ed/c/|B3||",2016-06-12 11:51:31,Nigel Gatherer,412.0,Johnny Cunningham,Fair Warning,1.0,2.0,42nd Highlanders Farewell,,
